key,page,page_link,english,translation,context,source_locations
sqiq-tools-data-plotter.temperature.0a9062a9,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,Temperature,,h2 text; input text,sqiq/tools/data-plotter/index.html:85; sqiq/tools/data-plotter/index.html:94
sqiq-tools-data-plotter.time.alignment.8560b151,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,Time alignment,,span text,sqiq/tools/data-plotter/index.html:63
sqiq-tools-data-plotter.time.alignment.help.4afc23f8,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,Time alignment help,,span[aria-label],sqiq/tools/data-plotter/index.html:63
sqiq-tools-data-plotter.tool.navigation.e2b52eb8,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,Tool navigation,,nav[aria-label],sqiq/tools/data-plotter/index.html:12
sqiq-tools-data-plotter.uv.index.a8b9eea5,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,UV Index,,h2 text; input text,sqiq/tools/data-plotter/index.html:89; sqiq/tools/data-plotter/index.html:98
sqiq-tools-data-plotter.view.window.min.0.all.f0d7381d,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,"View window (min, 0 = all)",,span text,sqiq/tools/data-plotter/index.html:55
sqiq-tools-data-plotter.view.window.help.3673df39,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,View window help,,span[aria-label],sqiq/tools/data-plotter/index.html:55
sqiq-tools-data-plotter.visible.and.infrared.light.8435cec8,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,Visible and Infrared Light,,h2 text; input text,sqiq/tools/data-plotter/index.html:88; sqiq/tools/data-plotter/index.html:97
sqiq-tools-data-plotter.yaml.source.54b3fe7d,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,YAML source,,span text,sqiq/tools/data-plotter/index.html:50
sqiq-tools-data-plotter.yaml.type.a8418b59,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,YAML type,,span text,sqiq/tools/data-plotter/index.html:46
sqiq-tools-data-plotter.yaml.version.e14975ea,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,YAML version,,span text,sqiq/tools/data-plotter/index.html:42
sqiq-tools-data-plotter.zoom.into.the.latest.portion.of.the.99a1f536,sqiq/tools/data-plotter,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/data-plotter/,Zoom into the latest portion of the visible recording. Reset zoom to return to the full selected window.,,span[data-help],sqiq/tools/data-plotter/index.html:67
