key,page,page_link,english,translation,context,source_locations
sqiq-tools-live-viewer.connected.c2f9b7b4,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Connected,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:1141
sqiq-tools-live-viewer.connection.failed.202caaa8,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Connection failed,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:534
sqiq-tools-live-viewer.data.visualization.306fcb2b,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Data Visualization,,a text,sqiq/tools/live-viewer/index.html:14
sqiq-tools-live-viewer.debug.values.207b1f79,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Debug values,,span text,sqiq/tools/live-viewer/index.html:66
sqiq-tools-live-viewer.disconnect.ed28e068,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Disconnect,,button text,sqiq/tools/live-viewer/index.html:28
sqiq-tools-live-viewer.export.graph.view.b4e3a4a1,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Export graph view,,section[aria-label],sqiq/tools/live-viewer/index.html:116
sqiq-tools-live-viewer.export.graph.view.png.e410cc01,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Export graph view PNG,,button text,sqiq/tools/live-viewer/index.html:117
sqiq-tools-live-viewer.graph.png.exported.9e11641f,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Graph PNG exported,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:1618
sqiq-tools-live-viewer.haq.lab.pbl.ecd45bff,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,HAQ Lab PBL,,a text,sqiq/tools/live-viewer/index.html:11
sqiq-tools-live-viewer.haq.lab.university.of.colorado.dee0c56d,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,"HAQ Lab, University of Colorado",,span text,sqiq/tools/live-viewer/index.html:122
sqiq-tools-live-viewer.header.received.8075a024,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Header received,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:1104
sqiq-tools-live-viewer.idle.cc1ebdd0,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Idle,,JavaScript UI text; div text,assets/js/viewers/aqiq-live-viewer.js:140; sqiq/tools/live-viewer/index.html:30
sqiq-tools-live-viewer.infrared.light.5bf2a7aa,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Infrared Light,,span text,sqiq/tools/live-viewer/index.html:87
sqiq-tools-live-viewer.last.plot.time.924eb797,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Last plot time,,span text,sqiq/tools/live-viewer/index.html:64
sqiq-tools-live-viewer.latest.readings.5a4d7ed2,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Latest readings,,section[aria-label],sqiq/tools/live-viewer/index.html:81
sqiq-tools-live-viewer.latest.row.8a4608f3,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Latest row,,span text,sqiq/tools/live-viewer/index.html:65
sqiq-tools-live-viewer.light.a36ef8ab,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Light,,h2 text,sqiq/tools/live-viewer/index.html:106
sqiq-tools-live-viewer.live.sqiq.charts.b03816c4,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Live SQIQ charts,,section[aria-label],sqiq/tools/live-viewer/index.html:91
sqiq-tools-live-viewer.live.viewer.controls.b51eae0d,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Live viewer controls,,section[aria-label],sqiq/tools/live-viewer/index.html:26
sqiq-tools-live-viewer.loading.pod.name.schema.59d18617,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Loading ${POD_NAME} schema...,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:215
sqiq-tools-live-viewer.loading.spod.schema.35d4278a,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,Loading SPOD schema...,,span text,sqiq/tools/live-viewer/index.html:47
sqiq-tools-live-viewer.min.formatnumber.min.max.formatnumber.max.0858d3f3,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,min ${formatNumber(min)} | max ${formatNumber(max)},,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:2379
sqiq-tools-live-viewer.no.visible.plots.to.export.0b64be0c,sqiq/tools/live-viewer,https://hanniganairquality.github.io/PBLinRuralSchools/sqiq/tools/live-viewer/,No visible plots to export,,JavaScript UI text,assets/js/viewers/aqiq-live-viewer.js:1584
